Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseAge,TotalSquareFeet
1251,20,2,93.0,11160,1,0,1,0,1,0,0,14,7,6,1,6,7,5,1968,1968,0,0,6,7,3,0.0,2,4,2,4,4,2,4,1065,6,0,1045,2110,5,0,1,1,2110,0,0,2110,1,0,2,1,3,1,1,8,6,2,5,6,1968.0,3,2,522,5,5,1,0,0,0,0,0,0,0,0,0,0,4,2010,4,1,244000,42,4220
1252,120,2,69.0,3136,1,0,3,0,1,0,0,0,7,6,2,6,7,5,2003,2003,4,0,5,14,0,163.0,2,4,3,2,4,2,6,0,6,0,1405,1405,5,0,1,1,1405,0,0,1405,0,0,2,0,2,1,2,6,6,1,2,6,2003.0,1,2,478,5,5,1,148,36,0,0,0,0,0,0,0,0,3,2006,4,1,171750,3,2810
1253,20,2,62.0,9858,1,0,1,0,1,1,0,17,7,6,1,6,5,6,1968,1968,4,0,0,1,3,0.0,3,4,2,4,4,2,1,510,6,0,354,864,5,4,1,1,874,0,0,874,1,0,1,0,3,1,3,5,6,0,0,6,1968.0,1,1,288,5,5,1,33,0,0,0,0,0,0,4,4,600,11,2009,4,1,130000,41,1738
1254,60,2,69.0,17542,1,0,3,0,1,1,0,8,7,6,1,2,7,7,1974,2003,4,0,12,13,3,0.0,2,4,2,4,4,1,5,125,4,1031,36,1192,5,4,1,1,1516,651,0,2167,1,0,2,1,3,1,2,9,6,2,2,6,1974.0,1,2,518,5,5,1,220,47,0,0,0,0,0,2,0,0,7,2007,4,1,294000,33,3359
1255,60,2,60.0,6931,1,0,1,0,1,1,0,2,7,6,1,2,7,5,2003,2004,4,0,5,5,0,92.0,2,4,3,2,4,2,6,0,6,0,746,746,5,0,1,1,760,896,0,1656,0,0,2,1,3,1,2,7,6,1,2,2,2003.0,3,2,397,5,5,1,178,128,0,0,0,0,0,0,0,0,7,2008,4,1,165400,5,2402
1256,50,4,52.0,6240,1,0,1,0,1,1,0,3,7,6,1,5,6,6,1931,1950,4,0,12,13,3,0.0,3,4,5,4,2,2,5,425,6,0,459,884,5,4,1,3,959,408,0,1367,0,0,1,0,3,1,3,6,6,1,2,3,1978.0,2,1,560,5,5,1,0,0,0,0,120,0,0,0,0,0,11,2007,4,1,127500,76,2251
1257,20,2,91.0,14303,1,0,3,0,1,0,0,22,7,6,1,6,8,5,1994,1994,0,0,0,1,2,554.0,2,4,3,2,4,1,0,1314,6,0,672,1986,5,0,1,1,1987,0,0,1987,1,0,2,0,2,1,2,7,6,1,5,6,1994.0,3,2,691,5,5,1,262,36,0,0,0,0,0,0,0,0,8,2008,4,1,301500,14,3973
1258,30,2,56.0,4060,1,0,1,0,1,0,0,2,3,6,1,6,5,8,1922,1950,4,0,12,13,3,0.0,3,4,3,3,4,2,6,0,6,0,864,864,5,0,1,1,864,0,0,864,0,0,1,0,2,1,3,4,6,0,0,0,1980.0,0,0,0,0,0,1,0,96,0,0,0,0,0,0,0,0,7,2009,4,1,99900,87,1728
1259,80,2,59.0,9587,1,0,3,0,1,1,0,1,7,6,1,3,7,5,2005,2005,4,0,5,5,0,182.0,2,4,3,2,4,1,0,655,6,0,201,856,5,0,1,1,1166,0,0,1166,1,0,2,0,2,1,2,5,6,0,0,6,2005.0,3,2,400,5,5,1,212,0,0,0,0,0,0,0,0,0,7,2008,4,1,190000,3,2022
1260,20,2,65.0,9750,1,0,1,0,1,3,0,14,7,6,1,6,6,8,1969,1969,4,0,0,1,3,0.0,3,4,2,2,4,2,4,602,5,438,14,1054,5,1,1,1,1054,0,0,1054,1,0,1,1,3,1,3,6,6,0,0,6,1969.0,2,2,460,5,5,1,180,0,0,0,80,0,0,0,0,0,7,2008,4,1,151000,39,2108
1261,60,2,69.0,24682,1,0,2,0,1,4,0,1,5,6,1,2,6,5,1999,1999,4,0,5,5,3,0.0,3,4,3,2,4,2,6,0,6,0,841,841,5,0,1,1,892,783,0,1675,0,0,2,1,3,1,3,7,6,1,5,2,1999.0,3,2,502,5,5,1,0,103,0,0,0,0,0,0,0,0,6,2009,4,1,181000,10,2516
1262,20,2,80.0,9600,1,0,1,0,1,1,0,14,7,6,1,6,5,6,1956,1956,0,0,2,3,3,0.0,3,4,2,4,4,2,3,504,6,0,546,1050,5,1,1,1,1050,0,0,1050,0,0,1,0,2,1,3,5,6,0,0,6,1956.0,2,1,338,5,5,1,0,0,0,0,0,0,0,0,0,0,6,2009,4,1,128900,53,2100
1263,50,2,69.0,11250,1,0,1,0,1,1,0,7,7,6,1,5,4,5,1957,1989,4,0,12,13,3,0.0,3,4,2,4,4,4,6,0,6,0,1104,1104,5,0,1,3,1104,684,0,1788,1,0,1,0,5,1,3,8,2,2,5,6,1957.0,2,1,304,5,5,1,120,0,0,0,0,0,0,0,0,0,11,2009,4,1,161500,52,2892
1264,70,2,60.0,13515,1,2,1,0,1,1,0,3,7,6,1,2,6,6,1919,1950,5,0,12,13,3,0.0,3,4,3,4,4,2,6,0,6,0,764,764,5,0,1,3,1060,764,0,1824,0,0,1,0,3,1,3,8,6,1,2,3,1940.0,2,2,520,5,5,0,0,0,126,0,0,0,0,3,0,0,7,2007,4,1,180500,88,2588
1265,120,1,34.0,4060,1,0,1,0,1,1,0,14,7,6,2,6,6,5,1998,1999,4,0,2,3,3,0.0,2,4,3,2,4,2,0,266,6,0,1139,1405,5,0,1,1,1337,0,0,1337,1,0,2,0,2,1,2,5,6,0,0,6,1998.0,3,2,511,5,5,1,144,68,0,0,0,0,0,0,0,0,8,2008,6,4,181000,10,2742
1266,160,0,35.0,3735,1,0,1,0,1,2,0,10,7,6,2,2,7,5,1999,1999,0,0,2,3,2,218.0,2,4,3,2,4,2,0,450,6,0,241,691,5,0,1,1,713,739,0,1452,1,0,2,1,3,1,2,6,6,0,0,3,1999.0,2,2,506,5,5,1,0,34,0,0,0,0,0,0,0,0,3,2006,4,1,183900,7,2143
1267,190,4,60.0,10120,1,0,3,1,1,1,0,5,3,6,3,0,7,4,1910,1950,0,0,12,13,3,0.0,0,4,2,4,4,2,6,0,6,0,925,925,5,4,0,4,964,925,0,1889,0,0,1,1,4,2,3,9,6,1,2,3,1960.0,2,1,308,5,5,0,0,0,264,0,0,0,0,2,0,0,1,2007,4,1,122000,97,2814
1268,20,2,89.0,13214,1,0,3,2,1,1,0,16,7,6,1,6,9,5,2008,2009,0,0,1,6,3,0.0,1,4,3,1,4,1,6,0,6,0,2002,2002,5,0,1,1,2018,0,0,2018,0,0,2,0,3,1,1,10,6,1,2,6,2009.0,3,3,746,5,5,1,144,76,0,0,0,0,0,0,0,0,5,2010,4,1,378500,2,4020
1269,50,2,69.0,14100,1,0,3,0,1,1,2,12,7,6,1,5,8,9,1935,1997,4,0,1,2,2,632.0,3,1,2,4,4,3,3,192,6,0,536,728,5,0,1,1,1968,1479,0,3447,0,0,3,1,4,1,2,11,6,2,2,2,1982.0,2,3,1014,5,5,1,314,12,0,0,0,0,0,4,0,0,5,2008,4,1,381000,73,4175
1270,50,2,78.0,11344,1,0,1,0,1,1,0,14,3,6,1,5,5,5,1958,1958,4,0,2,3,2,180.0,3,4,2,4,4,2,1,460,6,0,414,874,2,4,1,3,874,650,0,1524,0,0,1,1,3,1,3,7,6,0,0,6,1958.0,2,1,315,5,5,1,0,0,0,0,0,0,0,4,0,0,7,2007,4,1,144000,49,2398
1271,40,2,69.0,23595,1,0,1,3,1,1,1,7,7,6,1,6,7,6,1979,1979,3,7,8,9,3,0.0,2,4,3,2,4,1,0,1258,6,0,74,1332,5,4,1,1,1332,192,0,1524,2,0,0,1,0,1,2,4,6,1,5,6,1979.0,3,2,586,5,5,1,268,0,0,0,0,0,0,0,0,0,4,2010,4,1,260000,31,2856
1272,20,2,69.0,9156,1,0,3,0,1,1,0,6,1,6,1,6,6,7,1968,1968,0,0,6,7,3,0.0,3,4,2,4,4,2,6,0,6,0,1489,1489,5,1,1,1,1489,0,0,1489,0,0,2,0,3,1,2,7,6,1,2,6,1968.0,1,2,462,5,5,1,0,0,0,0,0,0,0,0,0,0,8,2009,4,1,185750,41,2978
1273,20,2,69.0,13526,1,0,3,0,1,4,0,24,7,6,1,6,5,6,1965,1965,0,0,0,9,2,114.0,3,4,2,4,4,2,1,560,5,375,0,935,5,4,1,1,935,0,0,935,1,0,1,0,3,1,3,5,6,0,0,6,1965.0,2,1,288,5,5,1,180,0,0,0,0,0,0,2,0,0,11,2006,4,1,137000,41,1870
1274,80,2,124.0,11512,1,0,3,0,1,0,0,2,7,6,1,3,6,7,1959,2006,4,0,8,9,2,84.0,3,4,2,4,4,4,4,719,6,0,300,1019,5,1,1,1,1357,0,0,1357,1,0,1,0,2,1,1,5,6,1,2,4,1959.0,1,1,312,5,5,1,0,0,0,0,163,0,0,3,0,0,5,2008,4,1,177000,49,2376
1275,50,2,53.0,5362,1,0,1,0,1,0,0,12,7,6,1,5,5,6,1910,2003,4,0,12,14,3,0.0,3,4,3,4,4,2,6,0,6,0,661,661,5,0,1,1,661,589,0,1250,0,0,2,0,3,1,3,8,6,1,2,3,1985.0,2,2,552,5,5,1,242,0,81,0,0,0,0,0,0,0,11,2007,4,1,139000,97,1911
1276,90,2,95.0,11345,1,0,1,0,1,0,0,14,3,6,4,2,5,5,1948,1950,4,5,9,11,0,567.0,3,4,2,4,4,2,3,220,6,0,708,928,5,1,1,3,928,992,0,1920,0,0,2,0,4,2,3,10,6,0,0,3,1948.0,2,2,400,5,3,1,0,0,0,0,0,0,0,0,0,0,7,2007,4,1,137000,59,2848
1277,60,2,69.0,12936,1,0,3,0,1,4,0,6,7,6,1,2,6,6,1972,1972,4,0,0,9,3,0.0,3,4,2,4,1,2,1,593,6,0,130,723,5,4,1,1,735,660,0,1395,0,1,1,1,3,1,3,6,6,1,5,6,1972.0,2,2,497,5,5,1,294,116,0,0,0,0,0,0,0,0,12,2009,4,1,162000,37,2118
1278,80,2,69.0,17871,1,0,3,0,1,4,0,6,7,6,1,3,6,5,1967,1976,4,0,0,1,2,359.0,3,4,2,2,4,4,4,528,6,0,1152,1680,5,2,1,1,1724,0,0,1724,1,0,1,1,3,1,3,7,6,1,2,6,1967.0,1,2,480,5,5,1,0,0,0,0,0,0,0,0,0,0,6,2009,4,1,197900,42,3404
1279,60,2,75.0,9473,1,0,1,0,1,1,0,13,7,6,1,2,8,5,2002,2002,4,0,5,5,3,0.0,2,4,3,2,4,2,0,804,6,0,324,1128,5,0,1,1,1128,903,0,2031,1,0,2,1,3,1,2,7,6,1,2,6,2002.0,1,2,577,5,5,1,0,211,0,0,0,0,0,0,0,0,3,2008,4,1,237000,6,3159
1280,50,3,60.0,7500,1,0,1,0,1,1,0,15,7,6,1,5,4,4,1920,1950,4,0,2,3,3,0.0,3,1,2,4,4,2,6,0,6,0,698,698,5,4,1,3,698,430,0,1128,0,0,1,0,2,1,3,6,6,0,0,3,1980.0,1,2,528,5,5,1,30,0,164,0,0,0,0,0,0,0,4,2010,6,4,68400,90,1826
1281,20,2,67.0,9808,1,0,3,0,1,1,0,13,7,6,1,6,7,5,2002,2002,4,0,5,5,2,110.0,2,4,3,2,4,2,0,788,6,0,785,1573,5,0,1,1,1573,0,0,1573,1,0,2,0,3,1,2,6,6,0,0,6,2002.0,1,2,544,5,5,1,0,72,0,0,0,0,0,0,0,0,3,2009,4,1,227000,7,3146
1282,20,2,50.0,8049,1,0,3,0,1,4,0,16,7,6,1,6,7,5,1990,1990,0,0,0,1,2,54.0,3,4,2,2,4,2,4,1053,6,0,256,1309,5,4,1,1,1339,0,0,1339,1,0,2,0,2,1,3,6,6,1,5,6,1990.0,3,2,484,2,2,1,0,58,0,0,90,0,0,0,0,0,7,2006,4,1,180000,16,2648
1283,20,2,61.0,8800,1,0,3,0,1,1,0,13,7,6,1,6,5,7,1977,2008,4,0,0,1,3,0.0,3,4,2,2,4,3,5,532,3,144,364,1040,5,4,1,1,1040,0,0,1040,0,0,2,0,3,1,2,5,6,0,0,3,1977.0,2,2,484,5,5,1,0,0,0,0,288,0,0,0,0,0,9,2009,4,1,150500,32,2080
1284,90,2,94.0,9400,1,0,1,3,1,0,0,17,7,6,4,2,6,5,1971,1971,2,0,2,14,3,0.0,3,4,2,4,4,4,6,0,6,0,912,912,5,4,1,1,912,912,0,1824,0,0,2,2,4,2,3,8,6,0,0,0,1980.0,0,0,0,0,0,1,128,0,0,0,0,0,0,0,0,0,4,2010,4,1,139000,39,2736
1285,50,2,50.0,9638,1,0,1,0,1,1,0,23,3,6,1,5,6,7,1919,1990,4,0,12,14,3,0.0,3,4,3,4,4,2,6,0,6,0,804,804,5,0,1,1,1699,748,0,2447,0,0,2,0,4,1,2,10,2,1,2,3,1969.0,2,1,336,5,5,1,272,0,42,0,116,0,0,0,0,0,3,2010,4,1,169000,91,3251
1286,50,4,50.0,6000,1,0,1,0,1,1,0,3,7,6,1,5,6,6,1939,1950,4,0,2,3,3,0.0,3,2,2,4,4,2,6,0,6,0,780,780,5,0,1,4,825,587,0,1412,0,0,1,0,4,1,3,6,6,1,2,3,1939.0,2,1,280,5,5,1,45,0,0,0,0,0,0,0,0,0,5,2009,4,1,132500,70,2192
1287,20,2,69.0,9790,1,0,1,0,1,1,0,6,3,6,1,6,6,5,1963,1963,0,0,0,1,2,451.0,3,4,2,4,4,2,4,569,3,81,678,1328,5,4,1,1,1328,0,0,1328,1,0,1,1,3,1,3,6,6,2,2,6,1963.0,2,2,528,5,5,1,0,26,0,0,0,0,0,0,0,0,6,2010,4,1,143000,47,2656
1288,20,2,69.0,36500,1,0,3,3,1,1,2,7,7,6,1,6,5,5,1964,1964,4,0,12,13,1,621.0,3,1,2,4,4,4,3,812,6,0,812,1624,5,2,1,1,1582,0,0,1582,0,1,2,0,4,1,3,7,6,0,0,6,1964.0,2,2,390,5,5,0,168,198,0,0,0,0,0,0,0,0,6,2006,4,1,190000,42,3206
1289,120,2,40.0,5664,1,0,3,0,1,1,0,20,7,6,2,6,8,5,2000,2000,4,0,10,6,3,0.0,2,4,3,2,4,2,0,1158,6,0,343,1501,5,0,1,1,1659,0,0,1659,1,0,2,0,2,1,1,5,6,1,1,6,2000.0,3,2,499,5,5,1,212,59,0,0,0,0,0,0,0,0,10,2009,4,1,278000,9,3160
1290,60,2,86.0,11065,1,0,3,0,1,1,0,0,7,6,1,2,8,5,2006,2006,4,0,5,5,0,788.0,2,4,3,2,4,3,6,0,6,0,1085,1085,5,0,1,1,1120,850,0,1970,0,0,2,1,3,1,1,8,6,1,2,2,2006.0,3,3,753,5,5,1,177,74,0,0,0,0,0,0,0,0,10,2006,8,2,281000,0,3055
1291,80,2,69.0,14112,1,0,3,0,1,0,0,14,7,6,1,3,5,7,1964,1964,0,0,12,1,2,86.0,3,4,3,4,4,4,0,1014,6,0,138,1152,5,4,1,1,1152,0,0,1152,1,0,1,0,3,1,3,6,6,1,2,6,1964.0,1,2,484,5,5,1,227,0,0,0,0,0,0,0,0,0,4,2010,4,1,180500,46,2304
1292,160,4,21.0,1680,1,0,1,0,1,1,0,21,7,6,0,2,5,7,1972,1972,4,0,10,6,2,268.0,3,4,2,4,4,2,4,231,6,0,399,630,5,4,1,1,630,672,0,1302,0,0,2,1,3,1,3,6,6,0,0,3,1972.0,2,1,264,5,5,1,185,0,0,0,0,0,0,0,0,0,2,2009,4,1,119500,37,1932
1293,70,4,60.0,6600,1,0,1,0,1,0,0,5,7,6,1,2,5,4,1892,1965,4,0,12,13,3,0.0,3,4,4,4,4,2,6,0,6,0,994,994,5,4,0,1,1378,994,0,2372,0,0,2,0,4,2,3,11,2,0,0,6,1985.0,1,1,432,5,5,1,0,287,0,0,0,0,0,0,0,0,12,2009,4,1,107500,117,3366
1294,60,2,78.0,10140,1,0,1,0,1,1,0,6,7,6,1,2,7,5,1976,1976,4,0,0,1,3,0.0,3,4,3,2,4,2,0,194,6,0,638,832,5,4,1,1,832,832,0,1664,0,0,2,1,4,1,3,8,6,1,5,6,1976.0,1,2,528,5,5,1,0,28,0,0,259,0,0,4,0,0,3,2006,4,1,162900,30,2496
1295,20,2,60.0,8172,1,0,1,0,1,1,0,2,7,6,1,6,5,7,1955,1990,0,0,3,9,3,0.0,3,4,2,4,4,2,3,167,6,0,697,864,5,4,1,1,864,0,0,864,1,0,1,0,2,1,3,5,6,0,0,3,1957.0,2,2,572,5,5,0,0,0,0,0,0,0,0,0,0,0,4,2006,4,1,115000,51,1728
1296,20,2,70.0,8400,1,0,1,0,1,1,0,14,3,6,1,6,5,5,1968,1968,0,0,0,1,2,168.0,3,4,2,4,4,4,1,1016,6,0,36,1052,5,1,1,1,1052,0,0,1052,1,0,1,1,3,1,3,5,6,0,0,6,1968.0,1,1,288,5,5,1,356,0,0,0,0,0,0,4,0,0,11,2006,4,1,138500,38,2104
1297,20,2,80.0,8700,1,0,1,0,1,1,0,14,7,6,1,6,5,6,1963,1963,0,0,2,3,2,148.0,3,1,2,4,4,3,4,776,6,0,344,1120,5,1,1,1,1128,0,0,1128,1,0,2,0,3,1,3,6,6,0,0,6,1963.0,1,2,525,5,5,1,192,20,123,0,0,0,0,2,0,0,12,2008,4,1,155000,45,2248
1298,180,4,35.0,3675,1,0,1,0,1,1,0,2,7,6,2,4,6,5,2005,2006,4,0,5,5,2,82.0,3,4,3,2,4,1,0,547,6,0,0,547,5,1,1,1,1072,0,0,1072,1,0,2,0,2,1,3,5,6,0,0,4,2005.0,3,2,525,5,5,1,0,44,0,0,0,0,0,0,0,0,6,2006,8,2,140000,1,1619
1299,60,2,313.0,63887,1,0,2,1,1,0,0,2,3,6,1,2,10,5,2008,2008,0,6,1,2,0,796.0,1,4,3,1,4,1,0,5644,6,0,466,6110,5,0,1,1,4692,950,0,5642,2,0,2,1,3,1,1,12,6,3,2,6,2008.0,3,2,1418,5,5,1,214,292,0,0,0,480,2,0,0,0,1,2008,8,2,160000,0,11752
1300,20,2,75.0,7500,1,0,1,0,1,1,0,14,7,6,1,6,5,7,1959,1994,0,0,6,7,3,0.0,3,4,2,4,4,2,5,340,3,906,0,1246,5,0,1,1,1246,0,0,1246,1,0,1,1,3,1,2,6,6,0,0,6,1959.0,1,1,305,5,5,1,218,0,0,0,0,0,0,3,0,0,5,2010,4,1,154000,51,2492
1301,60,2,69.0,10762,1,0,3,0,1,4,0,1,7,6,1,2,7,5,1999,1999,4,0,5,5,3,344.0,2,4,3,2,4,2,0,694,6,0,284,978,5,0,1,1,1005,978,0,1983,0,0,2,1,3,1,2,9,6,1,5,6,1999.0,3,2,490,5,5,1,0,0,0,0,0,0,0,0,0,0,5,2009,4,1,225000,10,2961
1302,70,2,69.0,7500,1,0,3,1,1,1,0,12,7,6,1,2,6,7,1942,1950,4,0,12,13,3,0.0,3,4,2,4,4,2,1,547,6,0,224,771,5,2,1,1,753,741,0,1494,0,0,1,0,3,1,2,7,6,2,2,6,1942.0,2,1,213,5,5,2,0,0,0,0,224,0,0,0,0,0,11,2009,4,1,177500,67,2265
1303,60,2,92.0,10120,1,0,1,0,1,1,0,22,7,6,1,2,8,5,1994,1994,0,0,5,5,2,391.0,2,4,3,2,4,2,0,740,6,0,425,1165,5,0,1,1,1203,1323,0,2526,1,0,2,1,4,1,2,8,6,1,5,6,1994.0,1,3,844,5,5,1,309,78,0,0,0,0,0,0,0,0,12,2006,4,1,290000,12,3691
1304,20,2,73.0,8688,1,0,1,0,1,1,0,10,7,6,1,6,7,5,2005,2005,4,0,5,5,2,228.0,2,4,3,2,4,4,6,0,6,0,1616,1616,5,0,1,1,1616,0,0,1616,0,0,2,0,3,1,2,7,6,0,0,6,2005.0,1,3,834,5,5,1,208,59,0,0,0,0,0,0,0,0,4,2006,4,1,232000,1,3232
1305,160,4,32.0,3363,1,0,1,0,1,1,0,2,7,6,2,2,7,5,2004,2004,4,0,5,5,0,117.0,2,4,3,2,4,2,6,0,6,0,976,976,5,0,1,1,976,732,0,1708,0,0,2,0,3,1,2,7,0,0,0,3,2004.0,2,2,380,5,5,1,0,40,0,0,0,0,0,0,0,0,4,2006,4,1,130000,2,2684
1306,20,2,108.0,13173,1,0,3,0,1,0,0,0,7,6,1,6,9,5,2006,2007,0,0,5,5,0,300.0,2,4,3,1,4,2,0,1572,6,0,80,1652,5,0,1,1,1652,0,0,1652,1,0,2,0,2,1,1,6,6,2,1,6,2006.0,3,2,840,5,5,1,404,102,0,0,0,0,0,0,0,0,11,2009,4,1,325000,3,3304
1307,120,2,48.0,6955,1,0,3,0,1,1,0,0,7,6,2,6,7,5,2005,2006,4,0,5,5,0,94.0,2,4,3,2,4,2,6,0,6,0,1368,1368,5,0,1,1,1368,0,0,1368,0,0,2,0,2,1,2,6,6,1,2,6,2005.0,1,2,474,5,5,1,132,35,0,0,0,0,0,0,0,0,9,2006,8,2,202500,1,2736
1308,20,2,60.0,8072,1,0,1,0,1,1,0,13,7,6,1,6,5,5,1994,1995,4,0,5,5,3,0.0,3,1,3,2,1,2,4,746,6,0,244,990,5,0,1,1,990,0,0,990,1,0,1,0,3,1,3,5,6,0,0,3,2000.0,2,2,480,5,5,1,0,64,0,0,0,0,0,0,0,0,5,2009,4,1,138000,15,1980
1309,20,4,100.0,12000,1,0,1,0,1,1,0,5,7,6,1,6,5,7,1948,2005,4,0,2,3,3,0.0,3,4,2,4,4,2,0,144,4,608,172,924,5,0,1,1,1122,0,0,1122,1,0,1,0,2,1,2,6,6,0,0,6,1948.0,2,2,528,5,5,1,0,36,0,0,0,0,0,4,0,0,5,2008,4,1,147000,60,2046
1310,20,2,69.0,7153,1,0,1,0,1,1,0,4,7,6,1,6,6,5,1991,1991,4,0,0,1,2,88.0,3,4,2,2,4,2,0,1200,6,0,78,1278,5,1,1,1,1294,0,0,1294,1,0,2,0,3,1,2,6,6,0,0,6,1991.0,1,2,496,5,5,1,112,51,0,0,0,0,0,4,0,0,6,2008,4,1,179200,17,2572
1311,20,2,100.0,17500,1,0,1,0,1,1,0,12,8,6,1,6,7,8,1959,2002,4,0,6,1,3,0.0,2,1,3,2,4,4,0,1406,6,0,496,1902,5,4,1,1,1902,0,0,1902,1,0,2,0,3,1,1,7,6,2,5,6,1959.0,3,2,567,5,5,1,0,207,162,0,0,0,0,0,0,0,5,2010,4,1,335000,51,3804
1312,20,2,68.0,8814,1,0,1,0,1,1,0,13,7,6,1,6,7,5,2005,2007,4,0,5,5,2,80.0,2,4,3,2,4,2,0,925,6,0,349,1274,5,0,1,1,1274,0,0,1274,1,0,2,0,3,1,2,6,6,0,0,6,2005.0,1,2,508,5,5,1,264,98,0,0,0,0,0,0,0,0,1,2007,8,2,203000,2,2548
1313,60,2,69.0,9572,1,0,3,0,1,1,0,22,7,6,1,2,8,5,1990,1990,4,0,12,13,2,336.0,2,4,3,1,4,2,0,482,6,0,971,1453,5,0,1,1,1453,1357,0,2810,0,0,2,1,4,1,2,9,6,1,1,6,1990.0,1,2,750,2,2,1,500,0,0,0,0,0,0,0,0,0,6,2007,4,1,302000,17,4263
1314,60,2,108.0,14774,1,0,3,0,1,0,0,22,7,6,1,2,9,5,1999,1999,4,0,5,5,2,165.0,2,4,3,2,4,2,6,0,6,0,1393,1393,5,0,1,1,1422,1177,0,2599,0,0,2,1,4,1,2,10,6,1,5,2,1999.0,3,3,779,5,5,1,668,30,0,0,0,0,0,0,0,0,5,2010,4,1,333168,11,3992
1315,20,2,60.0,8190,1,0,1,0,1,1,0,2,7,6,1,6,4,6,1954,1954,0,0,12,13,3,0.0,3,4,2,4,4,2,3,732,6,0,216,948,5,0,1,1,948,0,0,948,1,0,1,0,3,1,3,5,6,1,5,3,1956.0,2,1,280,5,5,1,0,36,0,0,0,0,0,0,0,0,10,2007,4,1,119000,53,1896
1316,60,2,85.0,11075,1,0,1,0,1,1,0,14,7,6,1,2,6,5,1969,1969,4,0,0,1,3,0.0,3,4,2,3,4,3,4,500,5,276,176,952,5,4,1,1,1092,1020,0,2112,0,0,2,1,4,1,3,9,6,2,2,6,1969.0,2,2,576,5,5,1,280,0,0,0,0,0,0,0,0,0,6,2008,4,1,206900,39,3064
1317,20,2,61.0,10226,1,0,3,0,1,1,0,13,7,6,1,6,8,5,2008,2008,4,0,5,5,0,270.0,2,4,3,1,4,1,6,0,6,0,1622,1622,5,0,1,1,1630,0,0,1630,1,0,2,0,3,1,1,8,6,1,2,6,2008.0,1,3,860,5,5,1,172,42,0,0,0,0,0,0,0,0,1,2009,4,1,295493,1,3252
1318,120,0,47.0,4230,1,2,1,0,1,0,0,10,7,6,2,6,7,5,2006,2007,4,0,5,5,3,0.0,2,4,3,1,1,2,6,0,6,0,1352,1352,5,0,1,1,1352,0,0,1352,0,0,2,0,2,1,2,5,6,1,2,6,2006.0,1,2,466,5,5,1,0,241,0,0,0,0,0,0,0,0,4,2007,8,2,208900,1,2704
1319,20,2,69.0,14781,1,0,0,0,1,4,0,13,7,6,1,6,8,5,2001,2002,0,0,5,5,2,178.0,2,4,3,2,4,1,6,0,6,0,1753,1753,5,0,1,1,1787,0,0,1787,0,0,2,0,3,1,2,7,6,1,5,6,2001.0,1,3,748,5,5,1,198,150,0,0,0,0,0,0,0,0,8,2006,4,1,275000,5,3540
1320,20,2,75.0,10215,1,0,1,1,1,1,0,2,7,6,1,6,4,5,1954,1954,0,0,12,13,2,132.0,3,4,3,4,4,2,4,492,6,0,372,864,5,0,1,1,948,0,0,948,0,0,1,0,3,1,3,5,6,0,0,6,1954.0,2,1,248,5,5,1,0,0,0,0,0,0,0,0,0,0,2,2007,4,1,111000,53,1812
1321,20,2,70.0,8400,1,0,1,0,1,1,0,14,7,6,1,6,6,3,1957,1957,0,0,6,7,3,0.0,3,4,2,4,4,2,4,189,3,661,628,1478,5,1,1,1,1478,0,0,1478,1,0,1,1,3,1,3,6,6,2,2,6,1957.0,1,2,442,5,5,1,114,0,0,0,216,0,0,0,0,0,6,2009,4,1,156500,52,2956
1322,20,2,69.0,6627,1,0,3,0,1,0,0,3,3,6,1,6,3,6,1949,1950,0,0,5,5,3,0.0,3,4,2,0,0,0,2,0,0,0,0,0,1,4,0,1,720,0,0,720,0,0,1,0,2,1,3,4,6,0,0,3,1955.0,2,1,287,5,3,1,0,0,0,0,0,0,0,0,0,0,7,2008,4,1,72500,59,720
1323,60,2,107.0,10186,1,0,3,0,1,1,0,22,7,6,1,2,7,5,1992,1992,4,0,0,1,3,0.0,2,4,3,2,4,2,0,674,6,0,76,750,5,0,1,1,1061,862,0,1923,1,0,2,1,3,1,2,8,6,1,5,6,1992.0,1,2,564,5,5,1,240,39,0,0,0,0,0,0,0,0,6,2010,4,1,190000,18,2673
